path,cell_crowding_level,cell_polarity_level,mitosis_level,nucleoli_level,pleomorphism_level,freq_id,cl_labels
/data/AttributeGAN/data/Images/N5_10_8.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/N5_05_6.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/118402_007.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/118455_014.png,1,3,1,2,3,0,14
/data/AttributeGAN/data/Images/N6_06_2.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/N1_14_1.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118426_002.png,1,3,1,1,3,0,12
/data/AttributeGAN/data/Images/2_00400_sub0_013.png,2,0,1,1,2,0,17
/data/AttributeGAN/data/Images/1_00070_sub0_034.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/115968_013.png,2,0,1,2,2,0,19
/data/AttributeGAN/data/Images/N5_13_1.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/116645_001.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/115971_001.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/116806_013.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/H6_07_2.png,3,2,1,1,4,0,53
/data/AttributeGAN/data/Images/N9_03_9.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/118228_013.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/2_00377_sub0_059.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/1_00068_sub0_005.png,0,0,1,0,0,1,100
/data/AttributeGAN/data/Images/1_00070_sub0_038.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/116702_002.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/118253_014.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/115956_013.png,3,3,1,2,2,0,66
/data/AttributeGAN/data/Images/118398_001.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/N3_13_4.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/LP3_29_6.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/116634_007.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/1_00144_sub0_025.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118328_004.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/1_00065_sub0_020.png,2,1,1,2,2,0,22
/data/AttributeGAN/data/Images/115832_012.png,3,3,1,1,3,0,64
/data/AttributeGAN/data/Images/H4_15_6.png,3,3,1,1,4,0,65
/data/AttributeGAN/data/Images/1_00066_sub0_028.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/N9_02_1.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/115838_003.png,2,0,1,1,2,0,17
/data/AttributeGAN/data/Images/1_00061_sub0_010.png,0,0,1,2,2,1,100
/data/AttributeGAN/data/Images/LP3_5_1.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/N1_12_4.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/116965_003.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/116656_011.png,1,3,1,2,3,0,14
/data/AttributeGAN/data/Images/2_00377_sub0_036.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/118231_005.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/N1_09_2.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/116910_009.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/118345_011.png,1,0,1,2,2,1,100
/data/AttributeGAN/data/Images/1_00064_sub0_022.png,0,2,1,1,3,1,100
/data/AttributeGAN/data/Images/1_00156_sub0_048.png,2,0,1,1,2,0,17
/data/AttributeGAN/data/Images/N4_02_4.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/118440_013.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/N2_03_2.png,2,0,1,1,2,0,17
/data/AttributeGAN/data/Images/115967_005.png,2,1,1,2,2,0,22
/data/AttributeGAN/data/Images/118367_001.png,1,3,1,1,3,0,12
/data/AttributeGAN/data/Images/1_00071_sub0_012.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/1_00066_sub0_054.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/115937_002.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/N6_04_7.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/118364_012.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/116920_014.png,1,3,1,1,3,0,12
/data/AttributeGAN/data/Images/118245_001.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/116663_014.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/N10_08_5.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/H12_04_3.png,4,2,1,1,3,0,79
/data/AttributeGAN/data/Images/1_00156_sub0_021.png,2,0,1,1,3,0,18
/data/AttributeGAN/data/Images/1_00063_sub0_038.png,4,2,1,1,2,0,78
/data/AttributeGAN/data/Images/2_00400_sub0_057.png,3,0,1,2,2,0,48
/data/AttributeGAN/data/Images/1_00065_sub0_054.png,3,1,1,2,2,1,100
/data/AttributeGAN/data/Images/1_00064_sub0_004.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/115934_010.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/H12_07_9.png,3,1,1,1,4,1,100
/data/AttributeGAN/data/Images/N2_02_5.png,1,1,1,1,3,1,100
/data/AttributeGAN/data/Images/1_00066_sub0_040.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/118231_012.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/H8_04_9.png,2,0,1,1,4,1,100
/data/AttributeGAN/data/Images/118417_012.png,1,2,1,2,3,1,100
/data/AttributeGAN/data/Images/1_00143_sub0_000.png,2,0,1,2,2,0,19
/data/AttributeGAN/data/Images/1_00156_sub0_005.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/N2_11_3.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/115863_006.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/115840_012.png,1,0,1,1,2,0,5
/data/AttributeGAN/data/Images/1_00072_sub0_045.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00068_sub0_041.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/2_00377_sub0_055.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/1_00066_sub0_058.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/N2_04_2.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/118231_007.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/1_00071_sub0_035.png,3,1,1,1,2,0,49
/data/AttributeGAN/data/Images/LP1_13_8.png,1,0,1,1,2,0,5
/data/AttributeGAN/data/Images/N10_03_4.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/1_00068_sub0_007.png,0,0,1,1,2,0,4
/data/AttributeGAN/data/Images/116933_001.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/118258_000.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/N3_08_1.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/118244_002.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/115832_010.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/H7_26_3.png,3,2,1,1,4,0,53
/data/AttributeGAN/data/Images/115914_005.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/115872_013.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/N3_11_1.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/116966_004.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/1_00063_sub0_004.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/1_00072_sub0_021.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/116974_000.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/1_00070_sub0_015.png,2,1,1,1,1,1,100
/data/AttributeGAN/data/Images/H8_02_4.png,3,0,1,1,4,0,47
/data/AttributeGAN/data/Images/118245_008.png,4,2,1,1,2,0,78
/data/AttributeGAN/data/Images/N3_06_2.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/1_00156_sub0_042.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/115926_000.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/LP2_26_7.png,3,0,1,1,3,0,46
/data/AttributeGAN/data/Images/N3_11_2.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/115879_010.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/N8_01_3.png,1,2,1,1,1,0,8
/data/AttributeGAN/data/Images/1_00062_sub0_039.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/116855_013.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/2_00079_sub0_016.png,0,1,1,1,0,1,100
/data/AttributeGAN/data/Images/118231_009.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/LP3_68_9.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/118426_008.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/LP9_10_9.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/1_00150_sub0_029.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/118633_013.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/118315_008.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/116721_005.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/116663_013.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/118364_000.png,3,2,1,1,3,0,52
/data/AttributeGAN/data/Images/N5_09_5.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/1_00144_sub0_046.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/118231_000.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/1_00065_sub0_031.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/115863_004.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/H4_08_5.png,2,3,1,1,4,1,100
/data/AttributeGAN/data/Images/LP2_08_4.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/116824_004.png,2,2,1,2,3,0,27
/data/AttributeGAN/data/Images/1_00068_sub0_002.png,3,3,1,2,3,0,67
/data/AttributeGAN/data/Images/115835_011.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/1_00143_sub0_016.png,3,0,1,0,2,1,100
/data/AttributeGAN/data/Images/1_00071_sub0_034.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118436_012.png,1,2,1,1,3,1,100
/data/AttributeGAN/data/Images/LP7_28_7.png,2,0,1,1,3,0,18
/data/AttributeGAN/data/Images/N3_04_4.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/115855_001.png,2,3,1,1,2,0,35
/data/AttributeGAN/data/Images/H7_17_5.png,3,3,1,1,3,0,64
/data/AttributeGAN/data/Images/115926_004.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/116745_007.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118333_010.png,2,0,1,1,3,0,18
/data/AttributeGAN/data/Images/N3_05_4.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/116655_011.png,2,0,1,2,3,1,100
/data/AttributeGAN/data/Images/LP3_12_7.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/H11_02_4.png,4,1,1,1,4,1,100
/data/AttributeGAN/data/Images/1_00161_sub0_041.png,1,1,1,2,2,1,100
/data/AttributeGAN/data/Images/LP2_66_9.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/N1_11_5.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/118336_012.png,3,3,1,1,2,0,63
/data/AttributeGAN/data/Images/1_00156_sub0_014.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/1_00063_sub0_031.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118633_007.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118274_010.png,3,3,1,1,3,0,64
/data/AttributeGAN/data/Images/115833_012.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/115969_009.png,4,3,1,2,2,0,85
/data/AttributeGAN/data/Images/116722_000.png,1,3,1,2,3,0,14
/data/AttributeGAN/data/Images/N2_01_9.png,2,0,1,1,3,0,18
/data/AttributeGAN/data/Images/116974_014.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/H4_09_8.png,3,2,1,1,4,0,53
/data/AttributeGAN/data/Images/LP3_69_7.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/115916_013.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/115852_014.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/H4_11_1.png,2,2,1,1,4,1,100
/data/AttributeGAN/data/Images/116840_000.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/115872_004.png,3,3,1,1,3,0,64
/data/AttributeGAN/data/Images/LP1_30_9.png,3,2,1,1,4,0,53
/data/AttributeGAN/data/Images/1_00062_sub0_044.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/118235_005.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/N7_02_4.png,1,2,1,1,1,0,8
/data/AttributeGAN/data/Images/118367_014.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/116811_006.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/N5_13_8.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/116855_007.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/116663_009.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/118426_000.png,2,2,1,2,3,0,27
/data/AttributeGAN/data/Images/118278_012.png,4,0,1,1,3,0,77
/data/AttributeGAN/data/Images/115868_014.png,4,0,1,1,2,0,76
/data/AttributeGAN/data/Images/115879_003.png,4,3,1,2,3,0,86
/data/AttributeGAN/data/Images/118632_005.png,1,3,1,2,3,0,14
/data/AttributeGAN/data/Images/1_00071_sub0_006.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/H11_10_1.png,4,3,1,1,4,0,84
/data/AttributeGAN/data/Images/115832_008.png,2,3,1,1,2,0,35
/data/AttributeGAN/data/Images/LP2_31_7.png,3,2,1,1,3,0,52
/data/AttributeGAN/data/Images/H1_07_1.png,3,3,1,1,4,0,65
/data/AttributeGAN/data/Images/1_00065_sub0_055.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/1_00144_sub0_059.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/116721_009.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/118345_004.png,2,3,1,1,2,0,35
/data/AttributeGAN/data/Images/118341_006.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/1_00144_sub0_018.png,0,2,1,1,2,1,100
/data/AttributeGAN/data/Images/118316_007.png,2,2,1,2,3,0,27
/data/AttributeGAN/data/Images/118345_010.png,2,2,1,2,3,0,27
/data/AttributeGAN/data/Images/118290_009.png,3,3,1,2,2,0,66
/data/AttributeGAN/data/Images/116953_013.png,3,3,1,2,3,0,67
/data/AttributeGAN/data/Images/LP1_34_7.png,4,1,1,1,3,1,100
/data/AttributeGAN/data/Images/118334_011.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/LP2_98_9.png,3,1,1,2,4,1,100
/data/AttributeGAN/data/Images/116721_006.png,1,0,1,2,2,1,100
/data/AttributeGAN/data/Images/115871_010.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/118283_009.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/1_00143_sub0_032.png,3,2,1,1,3,0,52
/data/AttributeGAN/data/Images/1_00152_sub0_020.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/118245_014.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/2_00400_sub0_007.png,3,3,1,1,2,0,63
/data/AttributeGAN/data/Images/2_00377_sub0_013.png,3,2,1,1,3,0,52
/data/AttributeGAN/data/Images/1_00072_sub0_050.png,0,0,1,1,1,1,100
/data/AttributeGAN/data/Images/1_00066_sub0_020.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/115831_013.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/LP2_45_7.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/LP3_17_9.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/1_00065_sub0_030.png,3,2,1,2,3,0,55
/data/AttributeGAN/data/Images/116925_007.png,3,3,1,2,3,0,67
/data/AttributeGAN/data/Images/115846_013.png,3,3,1,2,2,0,66
/data/AttributeGAN/data/Images/115941_004.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/N5_09_2.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/N2_09_4.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/116950_000.png,1,3,1,2,2,0,13
/data/AttributeGAN/data/Images/118201_004.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/116722_010.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/2_00079_sub0_013.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/118374_008.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/115833_008.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/N1_06_4.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/115864_012.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/1_00062_sub0_027.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/1_00061_sub0_005.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/116626_007.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/LP8_16_4.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/116811_004.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/1_00143_sub0_052.png,2,0,1,0,3,1,100
/data/AttributeGAN/data/Images/118287_007.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/116663_007.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/116853_009.png,4,2,1,2,2,1,100
/data/AttributeGAN/data/Images/116910_001.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/116966_013.png,3,3,1,1,2,0,63
/data/AttributeGAN/data/Images/N5_14_7.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/115961_010.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/N2_14_6.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/2_00079_sub0_003.png,3,1,1,1,2,0,49
/data/AttributeGAN/data/Images/LP1_09_3.png,3,3,1,1,4,0,65
/data/AttributeGAN/data/Images/N5_13_9.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/116700_008.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/118334_000.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/118398_011.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/116456_006.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/118335_002.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/1_00156_sub0_056.png,3,3,1,1,2,0,63
/data/AttributeGAN/data/Images/116960_000.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/1_00062_sub0_029.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/N10_07_5.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/1_00072_sub0_017.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/118341_008.png,0,0,1,1,2,0,4
/data/AttributeGAN/data/Images/116960_010.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/N6_06_6.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/118247_009.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/115872_010.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/116842_011.png,3,3,1,2,3,0,67
/data/AttributeGAN/data/Images/1_00152_sub0_024.png,3,1,1,1,2,0,49
/data/AttributeGAN/data/Images/LP2_95_7.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/1_00062_sub0_037.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/LP2_43_2.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/118250_011.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/118403_004.png,2,1,1,2,2,0,22
/data/AttributeGAN/data/Images/116801_002.png,1,0,1,1,2,0,5
/data/AttributeGAN/data/Images/N10_04_1.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/N10_04_6.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/115833_011.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/115967_009.png,3,2,1,1,3,0,52
/data/AttributeGAN/data/Images/118430_013.png,2,0,1,2,2,0,19
/data/AttributeGAN/data/Images/118250_012.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/N5_09_9.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/N1_03_9.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/116972_004.png,2,3,1,1,2,0,35
/data/AttributeGAN/data/Images/116704_009.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/115887_000.png,3,3,1,1,3,0,64
/data/AttributeGAN/data/Images/118632_004.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/115951_000.png,2,2,1,2,3,0,27
/data/AttributeGAN/data/Images/H12_10_3.png,4,2,1,1,4,0,80
/data/AttributeGAN/data/Images/118404_005.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/1_00152_sub0_016.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/118633_004.png,1,0,1,1,2,0,5
/data/AttributeGAN/data/Images/115868_013.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/118258_008.png,2,2,1,1,2,0,24
/data/AttributeGAN/data/Images/118367_004.png,2,2,1,2,3,0,27
/data/AttributeGAN/data/Images/2_00079_sub0_008.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/115926_010.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/N3_08_4.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/1_00063_sub0_029.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/N2_05_8.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/H6_09_9.png,2,2,1,1,3,0,25
/data/AttributeGAN/data/Images/N10_03_1.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/1_00068_sub0_020.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/H11_04_4.png,4,2,1,1,4,0,80
/data/AttributeGAN/data/Images/N5_04_2.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/N1_03_1.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/116718_006.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/N3_13_6.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/118364_014.png,4,3,1,2,3,0,86
/data/AttributeGAN/data/Images/116704_000.png,2,3,1,1,2,0,35
/data/AttributeGAN/data/Images/2_00377_sub0_042.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/118333_000.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/115831_006.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/N2_07_4.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/1_00066_sub0_051.png,4,3,1,1,2,0,82
/data/AttributeGAN/data/Images/116840_006.png,2,3,1,2,3,0,38
/data/AttributeGAN/data/Images/N3_04_5.png,3,2,1,1,3,0,52
/data/AttributeGAN/data/Images/H7_04_4.png,2,3,1,1,4,1,100
/data/AttributeGAN/data/Images/118433_010.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/116846_012.png,4,3,1,1,2,0,82
/data/AttributeGAN/data/Images/H4_11_7.png,3,3,1,1,4,0,65
/data/AttributeGAN/data/Images/118374_009.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/1_00061_sub0_047.png,2,0,1,1,3,0,18
/data/AttributeGAN/data/Images/H7_09_9.png,2,0,1,1,4,1,100
/data/AttributeGAN/data/Images/116820_003.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/H8_03_7.png,1,0,1,1,2,0,5
/data/AttributeGAN/data/Images/N6_03_4.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/118250_013.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/H7_01_4.png,2,0,1,1,4,1,100
/data/AttributeGAN/data/Images/115941_012.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/1_00066_sub0_019.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/115950_002.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/2_00400_sub0_054.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/115836_007.png,3,2,1,2,3,0,55
/data/AttributeGAN/data/Images/1_00072_sub0_012.png,3,2,1,2,2,0,54
/data/AttributeGAN/data/Images/LP8_69_4.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/116655_009.png,1,3,1,2,3,0,14
/data/AttributeGAN/data/Images/1_00063_sub0_025.png,3,2,1,1,2,0,51
/data/AttributeGAN/data/Images/N7_01_4.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/1_00071_sub0_052.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/116965_013.png,2,2,1,2,2,0,26
/data/AttributeGAN/data/Images/LP2_71_8.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/1_00065_sub0_019.png,2,1,1,2,2,0,22
/data/AttributeGAN/data/Images/115835_004.png,2,3,1,2,2,0,37
/data/AttributeGAN/data/Images/2_00079_sub0_046.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/118398_008.png,1,3,1,1,2,0,11
/data/AttributeGAN/data/Images/1_00065_sub0_022.png,2,0,1,2,2,0,19
/data/AttributeGAN/data/Images/118263_009.png,3,3,1,1,2,0,63
/data/AttributeGAN/data/Images/116700_006.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/H7_35_3.png,2,1,1,1,3,0,21
/data/AttributeGAN/data/Images/1_00150_sub0_045.png,2,1,1,1,2,0,20
/data/AttributeGAN/data/Images/1_00064_sub0_043.png,3,0,1,1,2,0,45
/data/AttributeGAN/data/Images/116920_010.png,3,2,1,1,3,0,52
/data/AttributeGAN/data/Images/118334_010.png,1,2,1,1,2,0,9
/data/AttributeGAN/data/Images/N2_04_5.png,1,1,1,1,1,0,6
/data/AttributeGAN/data/Images/N9_01_6.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/118250_014.png,1,2,1,1,3,1,100
/data/AttributeGAN/data/Images/1_00144_sub0_023.png,3,2,1,1,3,0,52
/data/AttributeGAN/data/Images/N5_08_2.png,1,1,1,1,2,0,7
/data/AttributeGAN/data/Images/1_00071_sub0_033.png,2,1,1,2,2,0,22
/data/AttributeGAN/data/Images/115871_000.png,3,3,1,1,2,0,63
/data/AttributeGAN/data/Images/N1_07_9.png,3,1,1,1,3,0,50
/data/AttributeGAN/data/Images/115868_005.png,2,3,1,1,3,0,36
/data/AttributeGAN/data/Images/118345_002.png,1,3,1,1,2,0,11
